name	ensembl_id	chromosome	position	length	source	type
Rcbtb1	ENSMUSG00000035469	14	59201208	36056	ensembl_havana	protein_coding
Rcbtb2	ENSMUSG00000022106	14	73123036	84806	ensembl_havana	protein_coding
Rcc1	ENSMUSG00000028896	4	-132353605	21686	ensembl_havana	protein_coding
Rcc1l	ENSMUSG00000061979	5	-134176774	28720	ensembl_havana	protein_coding
Rcc2	ENSMUSG00000040945	4	140700540	22679	ensembl_havana	protein_coding
Rccd1	ENSMUSG00000038930	7	-80324454	31225	ensembl_havana	protein_coding
Rce1	ENSMUSG00000024889	19	-4625617	3066	ensembl	protein_coding
Rchy1	ENSMUSG00000029397	5	-91963068	14164	ensembl_havana	protein_coding
Rcl1	ENSMUSG00000024785	19	29101374	42468	ensembl	protein_coding
Rcn1	ENSMUSG00000005973	2	-105399319	13028	ensembl_havana	protein_coding
Rcn2	ENSMUSG00000032320	9	56041844	20037	ensembl_havana	protein_coding
Rcn3	ENSMUSG00000019539	7	-45092221	9308	ensembl_havana	protein_coding
Rcor1	ENSMUSG00000037896	12	111039350	76550	ensembl_havana	protein_coding
Rcor2	ENSMUSG00000024968	19	7267324	7900	ensembl_havana	protein_coding
Rcor3	ENSMUSG00000037395	1	-192138062	39516	ensembl_havana	protein_coding
Rcsd1	ENSMUSG00000040723	1	-165709757	63241	ensembl_havana	protein_coding
Rcvrn	ENSMUSG00000020907	11	67695325	8007	ensembl_havana	protein_coding
Rd3	ENSMUSG00000049353	1	191977369	10913	ensembl_havana	protein_coding
Rd3l	ENSMUSG00000091402	12	-111981317	2206	ensembl_havana	protein_coding
Rdh1	ENSMUSG00000089789	10	127759720	8576	ensembl_havana	protein_coding
Rdh10	ENSMUSG00000025921	1	16105773	27960	ensembl_havana	protein_coding
Rdh11	ENSMUSG00000066441	12	-79192293	17956	ensembl_havana	protein_coding
Rdh12	ENSMUSG00000021123	12	79208913	13751	ensembl_havana	protein_coding
Rdh13	ENSMUSG00000008435	7	-4445649	20879	ensembl_havana	protein_coding
Rdh14	ENSMUSG00000020621	12	10390771	4790	ensembl_havana	protein_coding
Rdh16	ENSMUSG00000069456	10	127801151	45413	ensembl_havana	protein_coding
Rdh16f1	ENSMUSG00000099009	10	127759786	32907	havana	protein_coding
Rdh16f2	ENSMUSG00000074639	10	127866473	10843	ensembl_havana	protein_coding
Rdh19	ENSMUSG00000054052	10	127849927	11248	ensembl_havana	protein_coding
Rdh5	ENSMUSG00000025350	10	-128922888	9295	ensembl_havana	protein_coding
Rdh7	ENSMUSG00000040134	10	-127888817	4789	ensembl_havana	protein_coding
Rdh8	ENSMUSG00000053773	9	20818502	7614	ensembl_havana	protein_coding
Rdh9	ENSMUSG00000056148	10	127776385	16311	ensembl_havana	protein_coding
Rdm1	ENSMUSG00000010362	11	101627194	8905	ensembl_havana	protein_coding
Rdx	ENSMUSG00000032050	9	52047172	41562	ensembl_havana	protein_coding
Rec114	ENSMUSG00000074269	9	-58743964	91114	ensembl_havana	protein_coding
Rec8	ENSMUSG00000002324	14	55618036	7358	ensembl_havana	protein_coding
Reck	ENSMUSG00000028476	4	43875529	69276	ensembl_havana	protein_coding
Recql	ENSMUSG00000030243	6	-142387087	36745	ensembl_havana	protein_coding
Recql4	ENSMUSG00000033762	15	-76710559	7006	ensembl	protein_coding
Recql5	ENSMUSG00000020752	11	-115933477	40882	ensembl_havana	protein_coding
Reep1	ENSMUSG00000052852	6	71707560	103149	ensembl_havana	protein_coding
Reep2	ENSMUSG00000038555	18	34840588	6874	ensembl	protein_coding
Reep3	ENSMUSG00000019873	10	-67096945	87756	ensembl_havana	protein_coding
Reep4	ENSMUSG00000033589	14	70545250	3682	ensembl	protein_coding
Reep5	ENSMUSG00000005873	18	-34373415	28526	ensembl	protein_coding
Reep6	ENSMUSG00000035504	10	80329952	6488	ensembl_havana	protein_coding
Reg1	ENSMUSG00000059654	6	78422710	5956	ensembl_havana	protein_coding
Reg2	ENSMUSG00000023140	6	78395622	12483	ensembl_havana	protein_coding
Reg3a	ENSMUSG00000079516	6	78380708	3118	ensembl_havana	protein_coding
Reg3b	ENSMUSG00000071356	6	78370656	2809	ensembl_havana	protein_coding
Reg3d	ENSMUSG00000068341	6	-78378865	2991	ensembl_havana	protein_coding
Reg3g	ENSMUSG00000030017	6	-78468872	2603	ensembl_havana	protein_coding
Reg4	ENSMUSG00000027876	3	98222155	14592	ensembl_havana	protein_coding
Rel	ENSMUSG00000020275	11	-23770970	34123	ensembl_havana	protein_coding
Rela	ENSMUSG00000024927	19	5637482	10647	ensembl_havana	protein_coding
Relb	ENSMUSG00000002983	7	-19629438	23221	ensembl_havana	protein_coding
Rell1	ENSMUSG00000047881	5	-63968897	60000	ensembl_havana	protein_coding
Rell2	ENSMUSG00000044024	18	37955078	4100	ensembl_havana	protein_coding
Reln	ENSMUSG00000042453	5	-22344702	460248	ensembl_havana	protein_coding
Relt	ENSMUSG00000008318	7	-100863446	17599	ensembl_havana	protein_coding
Rem1	ENSMUSG00000000359	2	152626950	8247	ensembl_havana	protein_coding
Rem2	ENSMUSG00000022176	14	54476099	4331	ensembl_havana	protein_coding
Ren1	ENSMUSG00000070645	1	133350509	9815	ensembl_havana	protein_coding
Renbp	ENSMUSG00000031387	X	-73930850	8729	ensembl_havana	protein_coding
Rep15	ENSMUSG00000040121	6	147032583	1661	ensembl_havana	protein_coding
Repin1	ENSMUSG00000052751	6	48593882	5199	ensembl_havana	protein_coding
Reps1	ENSMUSG00000019854	10	18055860	69294	ensembl_havana	protein_coding
Reps2	ENSMUSG00000040855	X	-162643649	231695	ensembl_havana	protein_coding
Rer1	ENSMUSG00000029048	4	-155086382	12272	ensembl_havana	protein_coding
Rere	ENSMUSG00000039852	4	150281645	340320	ensembl_havana	protein_coding
Rerg	ENSMUSG00000030222	6	-137170497	115672	ensembl_havana	protein_coding
Rergl	ENSMUSG00000092164	6	-139501976	9003	ensembl_havana	protein_coding
Resp18	ENSMUSG00000033061	1	-75278415	6216	ensembl_havana	protein_coding
Rest	ENSMUSG00000029249	5	77265490	20941	ensembl_havana	protein_coding
Ret	ENSMUSG00000030110	6	-118197718	45973	ensembl_havana	protein_coding
Retn	ENSMUSG00000012705	8	3655769	4340	ensembl_havana	protein_coding
Retnla	ENSMUSG00000061100	16	48842551	1909	ensembl	protein_coding
Retnlb	ENSMUSG00000022650	16	48816855	2035	ensembl	protein_coding
Retnlg	ENSMUSG00000022651	16	48872607	1890	ensembl	protein_coding
Retsat	ENSMUSG00000056666	6	72598474	9950	ensembl_havana	protein_coding
Rev1	ENSMUSG00000026082	1	-38129801	77015	ensembl_havana	protein_coding
Rev3l	ENSMUSG00000019841	10	39732117	143093	ensembl_havana	protein_coding
Rex2	ENSMUSG00000067919	4	147021849	38944	ensembl_havana	protein_coding
Rexo1	ENSMUSG00000047417	10	-80561560	20638	ensembl_havana	protein_coding
Rexo2	ENSMUSG00000032026	9	-48480623	12111	ensembl_havana	protein_coding
Rexo4	ENSMUSG00000052406	2	-26964386	10823	ensembl_havana	protein_coding
Rfc1	ENSMUSG00000029191	5	-65335670	73820	ensembl_havana	protein_coding
Rfc2	ENSMUSG00000023104	5	134581365	20439	ensembl_havana	protein_coding
Rfc3	ENSMUSG00000033970	5	-151651242	8486	ensembl_havana	protein_coding
Rfc4	ENSMUSG00000022881	16	-23127737	13794	ensembl_havana	protein_coding
Rfc5	ENSMUSG00000029363	5	-117389047	10944	ensembl_havana	protein_coding
Rfesd	ENSMUSG00000043190	13	-76018712	17177	ensembl	protein_coding
Rffl	ENSMUSG00000020696	11	-82871210	68761	ensembl_havana	protein_coding
Rfk	ENSMUSG00000024712	19	17394042	7306	ensembl_havana	protein_coding
Rflna	ENSMUSG00000037962	5	125003220	9326	ensembl_havana	protein_coding
Rflnb	ENSMUSG00000020846	11	-76027782	8588	ensembl_havana	protein_coding
Rfng	ENSMUSG00000025158	11	-120784207	3461	ensembl_havana	protein_coding
Rfpl4	ENSMUSG00000035191	7	-5116950	7163	ensembl_havana	protein_coding
Rfpl4b	ENSMUSG00000094311	10	-38821779	1238	ensembl_havana	protein_coding
Rft1	ENSMUSG00000052395	14	30654359	36957	ensembl_havana	protein_coding
Rftn1	ENSMUSG00000039316	17	-50190674	198417	ensembl_havana	protein_coding
Rftn2	ENSMUSG00000025978	1	-55226782	56623	ensembl_havana	protein_coding
Rfwd2	ENSMUSG00000040782	1	159232319	115320	ensembl_havana	protein_coding
Rfwd3	ENSMUSG00000033596	8	-111300222	29278	ensembl_havana	protein_coding
Rfx1	ENSMUSG00000031706	8	84066833	30158	ensembl_havana	protein_coding
Rfx2	ENSMUSG00000024206	17	-56831008	55111	ensembl	protein_coding
Rfx3	ENSMUSG00000040929	19	-28011166	249445	ensembl_havana	protein_coding
Rfx4	ENSMUSG00000020037	10	84756061	150476	ensembl_havana	protein_coding
Rfx5	ENSMUSG00000005774	3	94954074	7486	ensembl_havana	protein_coding
Rfx6	ENSMUSG00000019900	10	51677755	52676	ensembl_havana	protein_coding
Rfx7	ENSMUSG00000037674	9	72532239	90697	ensembl_havana	protein_coding
Rfx8	ENSMUSG00000057173	1	-39720997	55696	ensembl_havana	protein_coding
Rfxank	ENSMUSG00000036120	8	-70139154	8360	ensembl_havana	protein_coding
Rfxap	ENSMUSG00000036615	3	-54807791	4676	ensembl_havana	protein_coding
Rgag1	ENSMUSG00000085584	X	143099593	4703	ensembl_havana	protein_coding
Rgag4	ENSMUSG00000049191	X	-102071304	4760	ensembl_havana	protein_coding
Rgcc	ENSMUSG00000022018	14	-79301645	12889	ensembl_havana	protein_coding
Rgl1	ENSMUSG00000026482	1	-152766351	249591	ensembl_havana	protein_coding
Rgl2	ENSMUSG00000041354	17	33929542	8144	ensembl_havana	protein_coding
Rgl3	ENSMUSG00000040146	9	-21989446	20735	ensembl_havana	protein_coding
Rgma	ENSMUSG00000070509	7	73375508	44390	ensembl_havana	protein_coding
Rgmb	ENSMUSG00000048027	17	-15826586	20333	ensembl	protein_coding
Rgn	ENSMUSG00000023070	X	20549786	12302	ensembl_havana	protein_coding
Rgp1	ENSMUSG00000028468	4	43578714	8772	ensembl_havana	protein_coding
Rgr	ENSMUSG00000021804	14	-37048964	11474	ensembl	protein_coding
Rgs1	ENSMUSG00000026358	1	-144249242	6946	ensembl_havana	protein_coding
Rgs10	ENSMUSG00000030844	7	-128418758	45137	ensembl_havana	protein_coding
Rgs11	ENSMUSG00000024186	17	26202950	8373	ensembl_havana	protein_coding
Rgs12	ENSMUSG00000029101	5	34949444	90199	ensembl_havana	protein_coding
Rgs13	ENSMUSG00000051079	1	-144177372	38718	ensembl_havana	protein_coding
Rgs14	ENSMUSG00000052087	13	55369731	14955	ensembl_havana	protein_coding
Rgs16	ENSMUSG00000026475	1	153740348	5119	ensembl_havana	protein_coding
Rgs17	ENSMUSG00000019775	10	-5922400	96737	ensembl_havana	protein_coding
Rgs18	ENSMUSG00000026357	1	-144775435	22752	ensembl_havana	protein_coding
Rgs19	ENSMUSG00000002458	2	-181693977	5558	ensembl_havana	protein_coding
Rgs2	ENSMUSG00000026360	1	-144004161	4823	ensembl_havana	protein_coding
Rgs20	ENSMUSG00000002459	1	-5070285	160709	ensembl_havana	protein_coding
Rgs21	ENSMUSG00000098509	1	-144567667	51019	havana	protein_coding
Rgs22	ENSMUSG00000037627	15	-36140400	130921	ensembl_havana	protein_coding
Rgs3	ENSMUSG00000059810	4	62559846	144154	ensembl_havana	protein_coding
Rgs4	ENSMUSG00000038530	1	-169747642	6165	ensembl_havana	protein_coding
Rgs5	ENSMUSG00000026678	1	169655500	40312	ensembl_havana	protein_coding
Rgs6	ENSMUSG00000021219	12	82588291	573764	ensembl_havana	protein_coding
Rgs7	ENSMUSG00000026527	1	-175492500	433413	ensembl_havana	protein_coding
Rgs7bp	ENSMUSG00000021719	13	-105054930	107777	ensembl	protein_coding
Rgs8	ENSMUSG00000042671	1	153653024	47298	ensembl_havana	protein_coding
Rgs9	ENSMUSG00000020599	11	-109298129	72774	ensembl_havana	protein_coding
Rgs9bp	ENSMUSG00000056043	7	-35585582	6589	ensembl_havana	protein_coding
Rgsl1	ENSMUSG00000042641	1	-153844142	64761	ensembl_havana	protein_coding
Rhag	ENSMUSG00000023926	17	40811125	29628	ensembl_havana	protein_coding
Rhbdd1	ENSMUSG00000026142	1	82316451	128914	ensembl_havana	protein_coding
Rhbdd2	ENSMUSG00000039917	5	135632617	13830	ensembl_havana	protein_coding
Rhbdd3	ENSMUSG00000034175	11	5098925	7167	ensembl_havana	protein_coding
Rhbdf1	ENSMUSG00000020282	11	-32222300	12715	ensembl_havana	protein_coding
Rhbdf2	ENSMUSG00000020806	11	-116627019	28854	ensembl_havana	protein_coding
Rhbdl1	ENSMUSG00000025735	17	-25837295	2830	ensembl_havana	protein_coding
Rhbdl2	ENSMUSG00000043333	4	123787873	42030	ensembl_havana	protein_coding
Rhbdl3	ENSMUSG00000017692	11	80300911	55043	ensembl_havana	protein_coding
Rhbg	ENSMUSG00000104445	3	-88254709	11835	ensembl_havana	protein_coding
Rhcg	ENSMUSG00000030549	7	-79617657	24294	ensembl_havana	protein_coding
Rhd	ENSMUSG00000028825	4	134864535	31636	ensembl_havana	protein_coding
Rheb	ENSMUSG00000028945	5	-24842624	39801	ensembl_havana	protein_coding
Rhebl1	ENSMUSG00000023755	15	-98881404	3626	ensembl_havana	protein_coding
Rhno1	ENSMUSG00000048668	6	-128362911	5911	ensembl_havana	protein_coding
Rho	ENSMUSG00000030324	6	115931747	8288	ensembl_havana	protein_coding
Rhoa	ENSMUSG00000007815	9	108306128	31805	ensembl_havana	protein_coding
Rhob	ENSMUSG00000054364	12	-8500009	2348	ensembl_havana	protein_coding
Rhobtb1	ENSMUSG00000019944	10	69151433	140357	ensembl_havana	protein_coding
Rhobtb2	ENSMUSG00000022075	14	-69805530	20540	ensembl	protein_coding
Rhobtb3	ENSMUSG00000021589	13	-75943925	74388	ensembl_havana	protein_coding
Rhoc	ENSMUSG00000002233	3	104788374	6084	ensembl_havana	protein_coding
Rhod	ENSMUSG00000041845	19	-4439432	13973	ensembl_havana	protein_coding
Rhof	ENSMUSG00000029449	5	-123132692	29648	ensembl_havana	protein_coding
Rhog	ENSMUSG00000073982	7	-102256054	16931	ensembl_havana	protein_coding
Rhoh	ENSMUSG00000029204	5	65861212	35487	ensembl_havana	protein_coding
Rhoj	ENSMUSG00000046768	12	75308321	93134	ensembl_havana	protein_coding
Rhoq	ENSMUSG00000024143	17	86963081	36987	ensembl_havana	protein_coding
Rhot1	ENSMUSG00000017686	11	80209018	58888	ensembl_havana	protein_coding
Rhot2	ENSMUSG00000025733	17	-25844851	6394	ensembl_havana	protein_coding
Rhou	ENSMUSG00000039960	8	123653928	9955	ensembl_havana	protein_coding
Rhov	ENSMUSG00000034226	2	-119271272	2071	ensembl_havana	protein_coding
Rhox1	ENSMUSG00000071773	X	-37222258	8454	ensembl_havana	protein_coding
Rhox10	ENSMUSG00000053909	X	38066474	5216	ensembl_havana	protein_coding
Rhox11	ENSMUSG00000051038	X	-38085141	8547	ensembl_havana	protein_coding
Rhox12	ENSMUSG00000071766	X	-38110907	6830	ensembl_havana	protein_coding
Rhox13	ENSMUSG00000050197	X	38121218	8748	ensembl_havana	protein_coding
Rhox2a	ENSMUSG00000051827	X	37244975	4710	ensembl_havana	protein_coding
Rhox2b	ENSMUSG00000079638	X	37412066	4739	ensembl_havana	protein_coding
Rhox2c	ENSMUSG00000079637	X	37453679	16181	ensembl_havana	protein_coding
Rhox2d	ENSMUSG00000095698	X	37493427	4195	ensembl_havana	protein_coding
Rhox2e	ENSMUSG00000096788	X	37530451	11361	ensembl_havana	protein_coding
Rhox2f	ENSMUSG00000095741	X	37571404	4758	ensembl_havana	protein_coding
Rhox2g	ENSMUSG00000079629	X	-37643470	4355	ensembl_havana	protein_coding
Rhox2h	ENSMUSG00000079627	X	-37673277	4288	ensembl_havana	protein_coding
Rhox3a	ENSMUSG00000071772	X	37249918	9064	ensembl_havana	protein_coding
Rhox3a2	ENSMUSG00000095601	X	37380027	4465	ensembl_havana	protein_coding
Rhox3c	ENSMUSG00000079636	X	37458584	15379	ensembl_havana	protein_coding
Rhox3e	ENSMUSG00000059626	X	37542018	9063	ensembl_havana	protein_coding
Rhox3f	ENSMUSG00000095510	X	37580991	4504	ensembl_havana	protein_coding
Rhox3g	ENSMUSG00000080933	X	-37628612	5294	havana	protein_coding
Rhox3h	ENSMUSG00000071769	X	-37668764	11076	ensembl_havana	protein_coding
Rhox4a	ENSMUSG00000079639	X	37265337	4794	ensembl_havana	protein_coding
Rhox4a2	ENSMUSG00000094945	X	37390847	4773	ensembl_havana	protein_coding
Rhox4b	ENSMUSG00000071771	X	37432493	4785	ensembl_havana	protein_coding
Rhox4c	ENSMUSG00000079635	X	37480336	4787	ensembl_havana	protein_coding
Rhox4d	ENSMUSG00000079633	X	37514358	4817	ensembl_havana	protein_coding
Rhox4e	ENSMUSG00000071770	X	37557411	4871	ensembl_havana	protein_coding
Rhox4f	ENSMUSG00000079630	X	-37607704	4810	ensembl_havana	protein_coding
Rhox4g	ENSMUSG00000079628	X	-37651327	4827	ensembl_havana	protein_coding
Rhox5	ENSMUSG00000095180	X	37804841	4034	ensembl_havana	protein_coding
Rhox6	ENSMUSG00000006200	X	37826909	2947	ensembl_havana	protein_coding
Rhox7a	ENSMUSG00000071767	X	37831685	9589	ensembl_havana	protein_coding
Rhox7b	ENSMUSG00000079626	X	-37897232	10793	havana	protein_coding
Rhox8	ENSMUSG00000064137	X	-37878944	4166	ensembl_havana	protein_coding
Rhox9	ENSMUSG00000068048	X	-37901770	2673	ensembl_havana	protein_coding
Rhpn1	ENSMUSG00000022580	15	75704279	10130	ensembl_havana	protein_coding
Rhpn2	ENSMUSG00000030494	7	35334169	58119	ensembl_havana	protein_coding
Ribc1	ENSMUSG00000025257	X	-152016295	11713	ensembl_havana	protein_coding
Ribc2	ENSMUSG00000022431	15	85132098	12470	ensembl	protein_coding
Ric1	ENSMUSG00000038658	19	29522281	84547	ensembl_havana	protein_coding
Ric3	ENSMUSG00000048330	7	-109083331	49019	ensembl_havana	protein_coding
Ric8a	ENSMUSG00000025485	7	140856956	7415	ensembl_havana	protein_coding
Ric8b	ENSMUSG00000035620	10	84917615	100721	ensembl_havana	protein_coding
Rictor	ENSMUSG00000050310	15	6708380	92017	ensembl	protein_coding
Rida	ENSMUSG00000022323	15	-34495255	11234	ensembl_havana	protein_coding
Rif1	ENSMUSG00000036202	2	52072836	49546	ensembl_havana	protein_coding
Riiad1	ENSMUSG00000028139	3	-94480341	15358	ensembl_havana	protein_coding
Rilp	ENSMUSG00000038195	11	75510093	3074	ensembl_havana	protein_coding
Rilpl1	ENSMUSG00000029392	5	-124531391	38311	ensembl_havana	protein_coding
Rilpl2	ENSMUSG00000029401	5	-124478366	15101	ensembl_havana	protein_coding
Rimbp2	ENSMUSG00000029420	5	-128953486	195695	ensembl_havana	protein_coding
Rimbp3	ENSMUSG00000071636	16	17208134	5786	ensembl_havana	protein_coding
Rimkla	ENSMUSG00000048899	4	-119492628	27345	ensembl_havana	protein_coding
Rimklb	ENSMUSG00000040649	6	-122498761	51465	ensembl_havana	protein_coding
Rims1	ENSMUSG00000041670	1	-22805994	519743	ensembl_havana	protein_coding
Rims2	ENSMUSG00000037386	15	39198331	483608	ensembl	protein_coding
Rims3	ENSMUSG00000032890	4	120854815	41763	ensembl_havana	protein_coding
Rims4	ENSMUSG00000035226	2	-163918683	58932	ensembl_havana	protein_coding
Rin1	ENSMUSG00000024883	19	5050807	6263	ensembl	protein_coding
Rin2	ENSMUSG00000001768	2	145784733	102882	ensembl_havana	protein_coding
Rin3	ENSMUSG00000044456	12	102283047	107807	ensembl_havana	protein_coding
Ring1	ENSMUSG00000024325	17	-34024680	3888	ensembl_havana	protein_coding
Rinl	ENSMUSG00000051735	7	28788968	9994	ensembl_havana	protein_coding
Rint1	ENSMUSG00000028999	5	23787710	32658	ensembl_havana	protein_coding
Riok1	ENSMUSG00000021428	13	38036988	24444	ensembl	protein_coding
Riok3	ENSMUSG00000024404	18	12128849	28517	ensembl	protein_coding
Riox1	ENSMUSG00000046791	12	83950607	2343	ensembl_havana	protein_coding
Riox2	ENSMUSG00000022724	16	59471774	20686	ensembl_havana	protein_coding
Ripk1	ENSMUSG00000021408	13	34002362	34784	ensembl_havana	protein_coding
Ripk2	ENSMUSG00000041135	4	-16163647	40914	ensembl_havana	protein_coding
Ripk3	ENSMUSG00000022221	14	-55788857	3861	ensembl	protein_coding
Ripk4	ENSMUSG00000005251	16	-97763737	21804	ensembl_havana	protein_coding
Ripply1	ENSMUSG00000072945	X	-139782353	2804	ensembl_havana	protein_coding
Ripply2	ENSMUSG00000047897	9	87015536	4380	ensembl_havana	protein_coding
Ripply3	ENSMUSG00000022941	16	94328419	8515	ensembl_havana	protein_coding
Rit1	ENSMUSG00000028057	3	88716837	14211	ensembl_havana	protein_coding
Rit2	ENSMUSG00000057455	18	-31317290	343801	ensembl_havana	protein_coding
Rita1	ENSMUSG00000029600	5	-120612589	18284	ensembl_havana	protein_coding
Rlbp1	ENSMUSG00000039194	7	-79387048	12178	ensembl_havana	protein_coding
Rlf	ENSMUSG00000049878	4	-121215084	69711	ensembl_havana	protein_coding
Rlim	ENSMUSG00000056537	X	-103981284	24121	ensembl_havana	protein_coding
Rln1	ENSMUSG00000039097	19	-29334670	3500	ensembl_havana	protein_coding
Rln3	ENSMUSG00000045232	8	-84045000	2071	ensembl_havana	protein_coding
Rmdn1	ENSMUSG00000028229	4	19575161	31770	ensembl_havana	protein_coding
Rmdn2	ENSMUSG00000036368	17	79614899	67252	ensembl	protein_coding
Rmdn3	ENSMUSG00000070730	2	-119157034	20033	ensembl_havana	protein_coding
Rmi1	ENSMUSG00000035367	13	58402596	8552	ensembl	protein_coding
Rmi2	ENSMUSG00000037991	16	10835058	57907	ensembl_havana	protein_coding
Rmnd1	ENSMUSG00000019763	10	-4432388	30473	ensembl_havana	protein_coding
Rmnd5a	ENSMUSG00000002222	6	-71440637	52003	ensembl_havana	protein_coding
Rmnd5b	ENSMUSG00000001054	11	-51635896	12225	ensembl_havana	protein_coding
Rnase1	ENSMUSG00000035896	14	-51146767	1765	ensembl	protein_coding
Rnase10	ENSMUSG00000021872	14	51007750	3007	ensembl	protein_coding
Rnase11	ENSMUSG00000059648	14	-51050163	712	ensembl_havana	protein_coding
Rnase12	ENSMUSG00000068407	14	-51057242	544	ensembl	protein_coding
Rnase13	ENSMUSG00000068392	14	-51922773	613	ensembl	protein_coding
Rnase2a	ENSMUSG00000047222	14	-51256112	846	ensembl	protein_coding
Rnase2b	ENSMUSG00000059606	14	51162259	758	ensembl	protein_coding
Rnase4	ENSMUSG00000021876	14	51091076	15074	ensembl	protein_coding
Rnase6	ENSMUSG00000021880	14	51129067	2054	ensembl	protein_coding
Rnase9	ENSMUSG00000052382	14	-51041869	3410	ensembl	protein_coding
Rnaseh1	ENSMUSG00000020630	12	28649601	9987	ensembl_havana	protein_coding
Rnaseh2a	ENSMUSG00000052926	8	-84969767	13157	ensembl_havana	protein_coding
Rnaseh2b	ENSMUSG00000021932	14	62292588	80403	ensembl_havana	protein_coding
Rnaseh2c	ENSMUSG00000024925	19	5601872	1566	ensembl_havana	protein_coding
Rnasek	ENSMUSG00000093989	11	-70239842	1718	ensembl_havana	protein_coding
Rnasel	ENSMUSG00000066800	1	153749425	14795	ensembl_havana	protein_coding
Rnaset2a	ENSMUSG00000095687	17	-8148097	19487	ensembl	protein_coding
Rnaset2b	ENSMUSG00000094724	17	6978859	32439	ensembl	protein_coding
Rnd1	ENSMUSG00000054855	15	-98677461	14040	ensembl_havana	protein_coding
Rnd2	ENSMUSG00000001313	11	101464998	6854	ensembl_havana	protein_coding
Rnd3	ENSMUSG00000017144	2	-51149111	18673	ensembl_havana	protein_coding
Rnf10	ENSMUSG00000041740	5	-115272898	31486	ensembl_havana	protein_coding
Rnf103	ENSMUSG00000052656	6	71493893	16987	ensembl_havana	protein_coding
Rnf11	ENSMUSG00000028557	4	-109484728	33630	ensembl_havana	protein_coding
Rnf111	ENSMUSG00000032217	9	-70503725	78301	ensembl_havana	protein_coding
Rnf112	ENSMUSG00000010086	11	-61454131	5689	ensembl_havana	protein_coding
Rnf113a1	ENSMUSG00000036537	X	37191244	1222	ensembl_havana	protein_coding
Rnf113a2	ENSMUSG00000098134	12	84417195	1382	havana	protein_coding
Rnf114	ENSMUSG00000006418	2	167492644	23528	ensembl_havana	protein_coding
Rnf115	ENSMUSG00000028098	3	96727663	63974	ensembl_havana	protein_coding
Rnf121	ENSMUSG00000070426	7	-102065469	46332	ensembl_havana	protein_coding
Rnf122	ENSMUSG00000039328	8	31111819	19662	ensembl_havana	protein_coding
Rnf123	ENSMUSG00000041528	9	-108083346	31812	ensembl_havana	protein_coding
Rnf125	ENSMUSG00000033107	18	20944624	39223	ensembl	protein_coding
Rnf126	ENSMUSG00000035890	10	-79766952	8437	ensembl_havana	protein_coding
Rnf128	ENSMUSG00000031438	X	139563315	109829	ensembl_havana	protein_coding
Rnf13	ENSMUSG00000036503	3	57736061	99171	ensembl_havana	protein_coding
Rnf130	ENSMUSG00000020376	11	50025345	79412	ensembl_havana	protein_coding
Rnf133	ENSMUSG00000051956	6	-23650305	1436	ensembl_havana	protein_coding
Rnf135	ENSMUSG00000020707	11	80183850	15906	ensembl_havana	protein_coding
Rnf138	ENSMUSG00000024317	18	21001340	26882	ensembl	protein_coding
Rnf138rt1	ENSMUSG00000083695	X	-163761329	1190	ensembl_havana	protein_coding
Rnf139	ENSMUSG00000037075	15	58889228	13161	ensembl	protein_coding
Rnf14	ENSMUSG00000060450	18	38296634	21212	ensembl	protein_coding
Rnf141	ENSMUSG00000030788	7	-110844457	44025	ensembl_havana	protein_coding
Rnf144a	ENSMUSG00000020642	12	-26415254	114290	ensembl_havana	protein_coding
Rnf144b	ENSMUSG00000038068	13	47122719	125271	ensembl	protein_coding
Rnf145	ENSMUSG00000019189	11	44518963	46556	ensembl_havana	protein_coding
Rnf146	ENSMUSG00000038876	10	-29362442	18266	ensembl_havana	protein_coding
Rnf148	ENSMUSG00000078179	6	-23655136	1238	ensembl_havana	protein_coding
Rnf149	ENSMUSG00000048234	1	-39577405	26109	ensembl_havana	protein_coding
Rnf150	ENSMUSG00000047747	8	82863355	227912	ensembl_havana	protein_coding
Rnf151	ENSMUSG00000008482	17	-24718057	2218	ensembl	protein_coding
Rnf152	ENSMUSG00000047496	1	-105356710	79796	ensembl_havana	protein_coding
Rnf157	ENSMUSG00000052949	11	-116413032	76679	ensembl_havana	protein_coding
Rnf165	ENSMUSG00000025427	18	-77565147	109037	ensembl_havana	protein_coding
Rnf166	ENSMUSG00000014470	8	-122476064	9917	ensembl_havana	protein_coding
Rnf167	ENSMUSG00000040746	11	70647234	4186	ensembl_havana	protein_coding
Rnf168	ENSMUSG00000014074	16	32277458	23975	ensembl_havana	protein_coding
Rnf169	ENSMUSG00000058761	7	-99980448	60194	ensembl_havana	protein_coding
Rnf17	ENSMUSG00000000365	14	56402696	122335	ensembl	protein_coding
Rnf170	ENSMUSG00000013878	8	26119367	32422	ensembl_havana	protein_coding
Rnf180	ENSMUSG00000021720	13	-105271039	121687	ensembl	protein_coding
Rnf181	ENSMUSG00000055850	6	-72366956	7242	ensembl_havana	protein_coding
Rnf182	ENSMUSG00000044164	13	43615709	55235	ensembl_havana	protein_coding
Rnf183	ENSMUSG00000063851	4	-62435252	7712	ensembl_havana	protein_coding
Rnf185	ENSMUSG00000020448	11	-3452363	36381	ensembl_havana	protein_coding
Rnf186	ENSMUSG00000070661	4	138967111	1248	ensembl_havana	protein_coding
